fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
2514,Michinori Tanaka,11,3,0,0,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990",1.97,37%,1.99,50%,2.40,38%,43%,0.2,2017-12-09 14:45:56.321712
2515,Akihito Tanaka,2,2,0,0,nan,nan,nan,Southpaw,nan,0.19,50%,2.05,38%,5.59,66%,0%,0.0,2017-12-09 14:45:57.764332
2516,Jason Tan,5,3,0,0,"5' 10""",170 lbs.,nan,Orthodox,"Dec 17, 1981",0.69,29%,7.37,18%,0.00,0%,0%,0.0,2017-12-09 14:46:00.350444
2517,Issei Tamura,7,4,0,0,"5' 5""",135 lbs.,"63""",Orthodox,"Mar 12, 1984",1.89,53%,4.58,44%,0.92,25%,33%,0.0,2017-12-09 14:46:01.980706
2518,Akitoshi Tamura,16,11,2,0,"5' 9""",135 lbs.,"70""",Orthodox,"May 31, 1980",3.73,43%,1.94,78%,0.00,0%,20%,1.0,2017-12-09 14:46:03.924093
2519,Kiyoshi Tamura,32,13,3,0,"5' 11""",185 lbs.,nan,Southpaw,"Dec 17, 1969",2.44,53%,1.44,60%,0.58,60%,45%,0.2,2017-12-09 14:46:06.34956
2520,Eli Tamez,10,0,0,0,"5' 7""",135 lbs.,nan,,"Aug 22, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:46:07.572185
2521,Tsuyoshi Tamakairiki,0,3,0,0,"6' 0""",220 lbs.,nan,Orthodox,nan,0.00,0%,26.67,50%,0.00,0%,0%,0.0,2017-12-09 14:46:09.772211
2522,Nordine Taleb,13,4,0,0,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 10, 1981",3.28,54%,1.97,69%,2.48,78%,72%,0.0,2017-12-09 14:46:12.610168
2523,Oleg Taktarov,17,5,2,0,"6' 0""",210 lbs.,nan,Orthodox,"Aug 26, 1967",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:46:15.075357
2524,Makoto Takimoto,6,5,0,0,"5' 7""",205 lbs.,nan,Southpaw,"Dec 08, 1979",1.37,39%,1.71,55%,1.48,50%,25%,1.1,2017-12-09 14:46:17.612239
2525,Yoshihiro Takayama,1,4,0,0,"6' 5""",280 lbs.,nan,Orthodox,"Sep 19, 1968",3.40,54%,5.69,29%,0.67,33%,55%,0.0,2017-12-09 14:46:19.503621
2526,Hiroyuki Takaya,16,10,1,0,"5' 6""",139 lbs.,nan,Orthodox,"Jun 10, 1977",3.18,33%,3.16,60%,0.90,45%,66%,0.0,2017-12-09 14:46:23.680099
2527,Daiju Takase,9,13,2,0,"6' 0""",170 lbs.,nan,Southpaw,"Apr 20, 1978",0.49,30%,1.64,47%,0.84,17%,21%,1.2,2017-12-09 14:46:24.52113
2528,Yoko Takahashi,15,12,2,0,"5' 8""",150 lbs.,nan,,"Apr 20, 1973",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:46:26.832389
2529,Yoshiki Takahashi,29,25,3,1,"5' 11""",199 lbs.,nan,Southpaw,"Mar 13, 1969",2.26,51%,6.47,44%,0.00,0%,66%,2.3,2017-12-09 14:46:29.628593
2530,Nobuhiko Takada,2,6,2,0,"6' 0""",220 lbs.,nan,Southpaw,"Apr 12, 1962",0.31,24%,1.92,39%,1.15,20%,0%,0.0,2017-12-09 14:46:32.088804
2531,Mairbek Taisumov,26,5,0,0,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988",3.21,43%,2.09,62%,2.17,77%,85%,0.0,2017-12-09 14:46:34.803179
2532,Joe Taimanglo,23,7,1,0,"5' 4""",135 lbs.,nan,,"Jun 27, 1984",4.18,42%,4.55,59%,5.45,40%,100%,1.4,2017-12-09 14:46:36.843969
2533,Eugenio Tadeu,2,3,0,1,"5' 8""",160 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:46:38.184644
2534,Amber Tackett,1,3,0,0,nan,115 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:46:40.716704
2535,Osamu Tachihikari,0,4,0,0,"6' 5""",300 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:46:43.176948
2536,Tony Sylvester,11,3,0,0,"6' 1""",225 lbs.,nan,Southpaw,"Jan 27, 1978",0.00,0%,10.12,12%,0.00,0%,0%,0.0,2017-12-09 14:46:45.954846
2537,Leo Sylvest,10,26,0,0,"5' 11""",205 lbs.,nan,Orthodox,"Sep 03, 1973",0.00,0%,6.58,27%,0.00,0%,0%,0.0,2017-12-09 14:46:48.310643
2538,Bentley Syler,5,1,0,0,"5' 4""",125 lbs.,"68""",Orthodox,"Dec 22, 1982",1.30,18%,1.73,79%,0.00,0%,75%,0.0,2017-12-09 14:46:50.851116
2539,Floyd Sword,12,3,0,0,"6' 0""",185 lbs.,nan,Orthodox,"Aug 24, 1976",0.78,42%,1.57,40%,0.00,0%,33%,0.0,2017-12-09 14:46:52.939065
2540,Mike Swick,15,6,0,0,"6' 1""",170 lbs.,"77""",Orthodox,"Jun 19, 1979",2.36,37%,2.29,54%,1.06,50%,61%,0.6,2017-12-09 14:46:55.902683
2541,Cub Swanson,25,7,0,0,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 02, 1983",4.11,50%,3.24,62%,1.29,52%,56%,0.6,2017-12-09 14:46:57.586482
2542,Martin Svensson,14,6,0,0,"6' 1""",155 lbs.,"72""",,"Apr 25, 1985",2.02,38%,5.91,38%,0.00,0%,0%,0.0,2017-12-09 14:47:00.237983
2543,Chad Sutton,2,2,0,0,"6' 1""",185 lbs.,nan,,"Aug 07, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:47:02.715882
2544,Joel Sutton,2,4,1,0,"5' 11""",205 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:47:05.62297
2545,Jason Suttie,0,1,0,0,"6' 0""",210 lbs.,nan,Orthodox,"Aug 07, 1973",2.07,83%,4.97,36%,0.00,0%,0%,0.0,2017-12-09 14:47:08.560578
2546,Aji Susilo,6,4,0,0,"5' 10""",155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:47:11.514818
2547,Magomed Sultanakhmedov,16,5,0,0,"6' 2""",185 lbs.,nan,Southpaw,nan,0.00,0%,2.40,42%,9.00,100%,0%,9.0,2017-12-09 14:47:13.975487
2548,Amar Suloev,24,7,0,0,"5' 9""",183 lbs.,nan,Orthodox,"Jul 01, 1976",1.98,37%,2.19,70%,0.27,100%,88%,0.3,2017-12-09 14:47:16.787275
2549,George Sullivan,17,5,0,1,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 13, 1981",3.82,40%,2.45,58%,1.36,21%,35%,0.8,2017-12-09 14:47:19.630482
2550,Naho Sugiyuma,12,5,0,0,"5' 1""",105 lbs.,nan,,"Feb 03, 1978",2.59,48%,2.45,71%,2.05,100%,66%,0.0,2017-12-09 14:47:21.358973
2551,Takashi Sugiura,1,3,0,0,"5' 11""",225 lbs.,nan,Southpaw,"May 31, 1970",1.37,40%,2.08,53%,1.33,66%,0%,0.0,2017-12-09 14:47:24.388723
2552,Daisuke Sugie,10,8,1,0,"5' 6""",160 lbs.,nan,Orthodox,nan,0.00,0%,0.22,80%,3.27,50%,0%,3.3,2017-12-09 14:47:26.177718
2553,Genki Sudo,15,4,2,0,"5' 9""",155 lbs.,nan,Orthodox,"Mar 08, 1978",1.55,39%,2.23,33%,3.58,60%,50%,4.2,2017-12-09 14:47:28.669861
2554,Masanori Suda,22,11,3,0,"5' 9""",183 lbs.,nan,Orthodox,nan,1.80,50%,1.20,63%,0.00,0%,60%,0.0,2017-12-09 14:47:30.210205
2555,Tatiana Suarez,6,0,0,0,"5' 5""",115 lbs.,"67""",,"Dec 19, 1990",4.65,69%,0.75,48%,5.61,87%,0%,0.8,2017-12-09 14:47:33.042199
2556,Kyle Sturgeon,0,1,0,0,"6' 3""",225 lbs.,nan,Switch,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:47:36.178456
2557,Mike Stumpf,11,4,0,0,"5' 10""",170 lbs.,"71""",,"Aug 01, 1986",3.34,43%,8.85,47%,1.59,25%,33%,0.8,2017-12-09 14:47:39.054738
2558,Stefan Struve,32,9,0,0,"6' 11""",265 lbs.,"84""",Orthodox,"Feb 18, 1988",3.36,46%,4.14,48%,0.67,66%,60%,2.2,2017-12-09 14:47:42.112212
2559,Hans Stringer,22,7,3,0,"6' 3""",205 lbs.,"73""",Orthodox,"Jul 06, 1987",3.16,61%,2.84,41%,2.40,36%,62%,0.0,2017-12-09 14:47:44.909154
2560,Sean Strickland,19,1,1,0,"6' 1""",170 lbs.,"76""",Orthodox,"Feb 27, 1991",4.08,35%,3.43,65%,1.51,57%,81%,0.6,2017-12-09 14:47:47.777892
2561,Gerald Strebendt,9,7,0,0,"5' 9""",155 lbs.,nan,Orthodox,"Mar 01, 1979",0.00,0%,4.00,38%,0.00,0%,0%,16.4,2017-12-09 14:47:50.455017
2562,Daniel Straus,24,7,0,1,"5' 7""",145 lbs.,"71""",,"Jul 27, 1984",4.76,43%,2.99,57%,0.84,15%,81%,1.1,2017-12-09 14:47:51.599975
2563,Dave Strasser,25,8,4,0,"5' 10""",170 lbs.,nan,Orthodox,"Jul 13, 1969",3.04,45%,1.88,59%,0.72,33%,33%,0.0,2017-12-09 14:47:54.449091
2564,Gennaro Strangis,0,1,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:47:56.168338
2565,Tim Stout,12,10,0,0,"5' 11""",185 lbs.,nan,,"Feb 09, 1979",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:47:57.555416
2566,Sam Stout,21,12,1,0,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984",4.17,28%,4.08,57%,0.63,38%,77%,0.1,2017-12-09 14:48:00.666813
2567,Curtis Stout,11,12,1,0,"6' 1""",185 lbs.,nan,Southpaw,"Nov 07, 1973",0.69,67%,3.20,29%,0.00,0%,20%,0.0,2017-12-09 14:48:03.271622
2568,Greg Stott,0,1,0,0,"5' 7""",220 lbs.,nan,Southpaw,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:48:06.144602
2569,Rick Story,19,9,0,0,"5' 9""",170 lbs.,"71""",Southpaw,"Aug 28, 1984",3.80,41%,2.17,62%,2.53,48%,63%,0.9,2017-12-09 14:48:09.217478
2570,George Stork,6,4,0,0,"5' 10""",185 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:48:11.029763
2571,Ryan Stonitsch,8,1,0,0,"5' 9""",170 lbs.,nan,Southpaw,"Feb 03, 1977",2.53,36%,2.53,71%,0.00,0%,0%,0.0,2017-12-09 14:48:12.651072
2572,Ken Stone,11,4,0,0,"5' 8""",135 lbs.,"71""",,"Oct 08, 1982",3.85,49%,2.90,48%,1.24,33%,60%,0.6,2017-12-09 14:48:15.411911
2573,Denis Stojnic,9,3,0,1,"6' 0""",245 lbs.,nan,Orthodox,"Feb 02, 1980",1.51,23%,6.06,36%,0.00,0%,80%,1.0,2017-12-09 14:48:17.88607
2574,Lazar Stojadinovic,12,5,0,0,"5' 7""",145 lbs.,"68""",Southpaw,"Mar 22, 1989",1.82,29%,1.97,59%,0.00,0%,0%,0.0,2017-12-09 14:48:19.865605
2575,Dan Stittgen,7,3,0,0,"6' 1""",170 lbs.,nan,Orthodox,"Nov 17, 1980",2.97,46%,4.42,37%,0.78,100%,100%,0.0,2017-12-09 14:48:21.223322
2576,Tyler Stinson,22,8,0,0,"6' 3""",170 lbs.,nan,,"Jan 17, 1986",2.80,23%,4.60,56%,0.50,100%,0%,0.5,2017-12-09 14:48:22.859123
2577,Alex Stiebling,18,11,1,1,"6' 2""",205 lbs.,nan,Southpaw,nan,1.47,41%,1.03,57%,0.22,100%,63%,0.9,2017-12-09 14:48:25.439406
2578,Kyle Stewart,7,0,0,0,"6' 0""",170 lbs.,"76""",Orthodox,"Jan 31, 1989",2.24,48%,1.31,56%,0.00,0%,0%,0.0,2017-12-09 14:48:28.610093
2579,Darren Stewart,7,2,0,1,"6' 0""",185 lbs.,"74""",Orthodox,"Dec 30, 1990",2.17,42%,2.22,47%,1.48,25%,38%,0.0,2017-12-09 14:48:30.700952
2580,Luke Stewart,6,3,0,0,"5' 11""",170 lbs.,nan,Orthodox,nan,3.75,56%,2.34,53%,3.75,33%,50%,1.9,2017-12-09 14:48:33.363811
2582,Joe Stevenson,31,14,0,0,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 15, 1982",2.05,44%,2.44,60%,2.75,44%,39%,2.2,2017-12-09 14:48:39.408476
2583,Marc Stevens,14,6,0,0,"5' 9""",155 lbs.,nan,,nan,0.45,26%,1.79,46%,0.00,0%,0%,0.0,2017-12-09 14:48:41.669134
2584,Aljamain Sterling,14,2,0,0,"5' 7""",135 lbs.,"71""",Orthodox,"Jul 31, 1989",3.64,48%,1.33,68%,2.18,41%,52%,0.9,2017-12-09 14:48:43.81643
2585,Jeremy Stephens,26,14,0,0,"5' 8""",145 lbs.,"71""",Orthodox,"May 25, 1986",2.99,40%,2.64,60%,1.22,36%,64%,0.5,2017-12-09 14:48:46.293496
2586,Dmitri Stepanov,0,1,0,0,"6' 3""",217 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:48:48.441667
2587,Ray Steinbeiss,14,7,0,0,"5' 11""",170 lbs.,nan,Orthodox,"Sep 12, 1979",0.00,0%,0.00,100%,0.00,0%,0%,0.0,2017-12-09 14:48:51.34633
2588,Steve Steinbeiss,7,4,0,0,"6' 3""",185 lbs.,"75""",Orthodox,"May 05, 1981",3.92,55%,1.86,49%,0.44,50%,58%,0.0,2017-12-09 14:48:54.493329
2589,Eric Steenberg,5,1,0,0,nan,155 lbs.,nan,,"Jun 22, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:48:56.149175
2590,Dominique Steele,14,9,0,0,"5' 10""",170 lbs.,"74""",Orthodox,"Jan 27, 1988",2.32,49%,2.42,50%,2.95,42%,76%,0.0,2017-12-09 14:48:58.249702
2591,Adam Steele,0,1,0,0,nan,170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:48:59.722294
2592,Damian Stasiak,10,5,0,0,"5' 5""",135 lbs.,"70""",Orthodox,"Feb 20, 1990",1.92,34%,3.35,51%,2.55,34%,46%,0.8,2017-12-09 14:49:01.813326
2593,Kalib Starnes,12,7,1,0,"6' 3""",185 lbs.,"74""",Orthodox,"Jan 06, 1975",2.71,48%,4.43,53%,1.46,33%,25%,0.6,2017-12-09 14:49:03.538835
2594,Clifford Starks,8,2,0,0,"6' 0""",185 lbs.,"77""",Orthodox,"Apr 25, 1981",1.94,33%,2.49,58%,1.94,100%,60%,0.0,2017-12-09 14:49:06.545934
2595,Lucas Stark,2,5,0,0,nan,155 lbs.,nan,,nan,1.60,25%,3.20,66%,12.00,100%,0%,0.0,2017-12-09 14:49:08.548802
2596,Dion Staring,24,8,0,0,"6' 1""",235 lbs.,nan,Orthodox,"Jun 09, 1978",1.09,37%,5.00,47%,0.00,0%,33%,0.0,2017-12-09 14:49:10.556688
2597,Josh Stansbury,8,5,0,0,"6' 2""",205 lbs.,"74""",,"Nov 19, 1984",3.22,54%,3.54,54%,0.00,0%,87%,1.0,2017-12-09 14:49:13.527691
2598,Brian Stann,12,6,0,0,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 24, 1980",3.28,42%,2.65,59%,0.12,12%,60%,0.3,2017-12-09 14:49:15.174958
2599,Cristina Stanciu,5,2,0,0,"5' 3""",115 lbs.,"64""",Orthodox,"Mar 29, 1994",2.50,50%,3.07,52%,0.85,100%,40%,1.7,2017-12-09 14:49:17.502598
2600,Cody Stamann,16,1,0,0,"5' 6""",135 lbs.,"64""",Orthodox,"Nov 09, 1989",5.33,48%,3.10,62%,6.00,70%,50%,0.0,2017-12-09 14:49:19.395022
2601,Ron Stallings,13,8,0,1,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 25, 1983",3.22,60%,3.26,51%,0.00,0%,71%,0.0,2017-12-09 14:49:21.733039
2602,Andreas Stahl,9,2,0,0,"5' 11""",170 lbs.,"73""",Orthodox,"May 20, 1988",2.83,37%,4.74,57%,1.55,66%,80%,0.0,2017-12-09 14:49:24.184737
2603,Bobby Stack,8,2,0,0,"5' 9""",155 lbs.,nan,Orthodox,nan,1.00,20%,2.89,34%,7.48,45%,100%,0.0,2017-12-09 14:49:26.355521
2604,Georges St-Pierre,26,2,0,0,"5' 11""",185 lbs.,"76""",Orthodox,"May 19, 1981",3.78,53%,1.40,72%,4.16,74%,83%,1.1,2017-12-09 14:49:29.417864
2605,Pete Spratt,23,21,0,0,"5' 9""",170 lbs.,nan,Orthodox,"Jan 09, 1971",1.63,48%,1.33,55%,0.30,100%,46%,0.3,2017-12-09 14:49:32.323731
2606,Daniel Spohn,15,6,0,0,"6' 4""",205 lbs.,"79""",Southpaw,"Oct 12, 1984",2.42,49%,1.60,53%,0.00,0%,28%,2.5,2017-12-09 14:49:34.187869
2607,Daniel Spitz,6,1,0,0,"6' 7""",245 lbs.,"82""",Orthodox,"Jul 31, 1990",3.64,39%,5.97,45%,1.95,66%,0%,0.0,2017-12-09 14:49:35.235604
2608,Waachiim Spiritwolf,9,8,1,1,"5' 8""",170 lbs.,nan,,nan,10.00,100%,10.00,0%,0.00,0%,0%,0.0,2017-12-09 14:49:37.933926
2609,Eric Spicely,10,4,0,0,"6' 1""",185 lbs.,"73""",Orthodox,"Sep 29, 1986",1.96,61%,2.45,55%,2.50,25%,0%,1.9,2017-12-09 14:49:40.605665
2610,Mario Sperry,13,4,0,0,"6' 2""",205 lbs.,nan,Orthodox,"Sep 28, 1966",2.81,52%,1.53,47%,2.09,42%,71%,1.4,2017-12-09 14:49:43.625886
2611,Nick Sperling,3,4,0,0,nan,135 lbs.,nan,,nan,1.40,25%,1.40,66%,0.00,0%,0%,0.0,2017-12-09 14:49:45.285667
2612,Sam Spengler,4,2,0,0,"5' 11""",185 lbs.,nan,Orthodox,nan,3.27,62%,3.27,54%,1.75,11%,75%,1.8,2017-12-09 14:49:47.946523
2613,Sean Spencer,12,6,0,0,"5' 10""",170 lbs.,"75""",,"Jun 25, 1987",4.24,32%,4.02,60%,0.14,33%,68%,0.0,2017-12-09 14:49:51.064423
2614,Patrick Speight,7,3,0,0,"6' 1""",170 lbs.,nan,Orthodox,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:49:53.844537
2615,Tommy Speer,19,5,0,0,"5' 10""",170 lbs.,"71""",Orthodox,"Aug 20, 1984",2.56,51%,5.12,35%,2.02,33%,33%,0.0,2017-12-09 14:49:56.076073
2616,Ron Sparks,8,1,0,0,"6' 5""",265 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:49:58.487088
2617,Ryan Spann,10,4,0,0,"6' 5""",185 lbs.,nan,,"Aug 24, 1991",4.00,50%,20.00,28%,0.00,0%,0%,0.0,2017-12-09 14:50:00.605046
2618,Andreas Spang,6,1,0,0,"6' 1""",185 lbs.,nan,,"Nov 07, 1978",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:50:03.133001
2619,Chris Spang,5,2,0,0,"6' 2""",170 lbs.,nan,Orthodox,"Nov 26, 1987",1.83,36%,1.95,60%,0.00,0%,50%,0.9,2017-12-09 14:50:05.163365
2620,Charon Spain,6,7,0,0,"5' 9""",155 lbs.,nan,,"Mar 11, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:50:07.602018
2621,Kevin Souza,19,4,0,0,"6' 0""",145 lbs.,"74""",Orthodox,"Oct 17, 1984",4.65,44%,2.91,58%,0.00,0%,50%,0.0,2017-12-09 14:50:09.797368
2622,Jacare Souza,24,5,0,1,"6' 1""",185 lbs.,"72""",Orthodox,"Dec 07, 1979",2.28,44%,2.20,63%,3.42,44%,58%,1.9,2017-12-09 14:50:12.966626
2623,Bobby Southworth,10,6,0,1,"6' 2""",205 lbs.,nan,Orthodox,"Dec 16, 1969",0.99,39%,1.38,65%,3.98,78%,64%,1.3,2017-12-09 14:50:15.450447
2624,Andre Soukhamthath,11,5,0,0,"5' 9""",135 lbs.,"70""",Orthodox,"Oct 23, 1988",2.97,39%,3.33,63%,0.00,0%,77%,0.0,2017-12-09 14:50:18.06304
2625,Mario Soto,7,2,0,0,"6' 0""",145 lbs.,nan,,nan,1.43,23%,5.23,42%,0.00,0%,0%,0.0,2017-12-09 14:50:20.6312
2626,Joe Soto,18,6,0,0,"5' 6""",135 lbs.,"65""",Orthodox,"Mar 22, 1987",3.40,41%,5.21,67%,0.86,22%,70%,1.9,2017-12-09 14:50:23.031764
2627,Alex Soto,6,2,1,0,"5' 8""",135 lbs.,"71""",Southpaw,"Feb 15, 1984",2.95,25%,5.02,59%,2.82,30%,0%,0.0,2017-12-09 14:50:24.686429
2628,Greg Soto,8,2,0,0,"5' 11""",170 lbs.,"73""",Orthodox,"Jun 03, 1986",3.21,63%,2.61,52%,1.49,27%,44%,1.0,2017-12-09 14:50:27.728969
2629,George Sotiropoulos,14,6,0,0,"5' 10""",155 lbs.,"71""",Orthodox,"Jul 09, 1977",2.61,27%,2.52,67%,2.32,31%,53%,1.6,2017-12-09 14:50:30.799372
2630,Krzysztof Soszynski,26,12,1,0,"6' 1""",205 lbs.,"77""",Open Stance,"Aug 02, 1977",3.37,39%,3.13,58%,0.52,25%,71%,1.0,2017-12-09 14:50:32.794416
2631,Dmitry Sosnovskiy,10,0,0,0,"6' 3""",240 lbs.,nan,,"Jul 06, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:50:34.913434
2632,Sean Soriano,8,3,0,0,"5' 9""",145 lbs.,"70""",Orthodox,"Oct 06, 1989",3.15,61%,2.31,52%,1.27,42%,55%,0.0,2017-12-09 14:50:37.412385
2633,Emiliano Sordi,16,6,0,0,"6' 2""",185 lbs.,nan,,"Feb 15, 1991",4.20,46%,4.40,48%,0.00,0%,100%,9.0,2017-12-09 14:50:40.442122
2634,Cody Sons,3,7,0,0,"5' 9""",205 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:50:41.986079
2635,Chael Sonnen,29,14,1,0,"6' 1""",205 lbs.,"74""",Southpaw,"Apr 03, 1977",3.08,43%,1.10,62%,3.81,59%,66%,0.4,2017-12-09 14:50:44.899044
2636,Paul Song,2,1,0,0,nan,185 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:50:47.028237
2637,Joe Son,0,4,0,0,"5' 4""",236 lbs.,nan,Orthodox,"Nov 22, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:50:49.718692
2638,Rameau Thierry Sokoudjou,12,10,0,0,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984",2.26,45%,2.61,56%,1.93,47%,78%,0.9,2017-12-09 14:50:52.320594
2639,Renato Sobral,36,9,0,0,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975",2.23,45%,1.53,57%,2.48,42%,65%,2.6,2017-12-09 14:50:55.151487
2640,Peter Sobotta,17,5,1,0,"6' 0""",170 lbs.,"75""",Southpaw,"Jan 11, 1987",2.36,40%,2.90,60%,1.89,36%,85%,0.7,2017-12-09 14:50:56.802707
2641,Denis Sobolev,4,7,0,0,"6' 3""",216 lbs.,nan,Orthodox,nan,0.00,0%,5.45,33%,0.00,0%,0%,0.0,2017-12-09 14:50:59.006354
2642,Louis Smolka,11,4,0,0,"5' 9""",125 lbs.,"68""",Orthodox,"Jul 16, 1991",3.97,47%,3.05,52%,1.83,35%,32%,2.5,2017-12-09 14:51:02.079475
2643,Dmitrii Smoliakov,8,2,0,0,"6' 2""",253 lbs.,"74""",Switch,"Aug 05, 1982",1.63,43%,3.35,56%,0.00,0%,75%,0.0,2017-12-09 14:51:05.023608
2644,Justin Smitley,10,7,1,0,nan,145 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:06.156928
2645,Walter Smith-Cotito,4,5,0,1,"5' 8""",135 lbs.,nan,,nan,2.95,36%,3.53,68%,2.16,33%,57%,0.0,2017-12-09 14:51:08.804477
2646,Leslie Smith,10,7,1,0,"5' 9""",135 lbs.,"66""",Orthodox,"Aug 17, 1982",7.56,40%,8.41,51%,0.00,0%,62%,0.0,2017-12-09 14:51:11.274009
2647,Gilbert Smith,5,2,0,0,"5' 9""",185 lbs.,"75""",Southpaw,"Oct 19, 1981",1.09,41%,2.73,35%,3.51,60%,0%,1.2,2017-12-09 14:51:12.918777
2648,Colton Smith,6,4,0,0,"6' 0""",155 lbs.,"71""",Orthodox,"Aug 14, 1987",1.64,41%,2.30,51%,4.09,36%,25%,1.4,2017-12-09 14:51:15.878995
2649,Anthony Smith,28,12,0,0,"6' 4""",185 lbs.,"76""",Orthodox,"Jul 26, 1988",3.22,44%,3.59,48%,0.37,28%,44%,0.9,2017-12-09 14:51:19.155126
2650,Trevor Smith,15,7,0,0,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981",3.38,59%,2.68,51%,1.94,34%,54%,1.0,2017-12-09 14:51:21.634924
2651,Dillon Smith,0,0,0,0,"6' 0""",170 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:25.164835
2652,Adam Smith,0,2,0,0,nan,nan,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:26.216198
2653,David Smith,5,1,0,0,nan,155 lbs.,nan,,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:28.435358
2654,Josh Smith,6,5,0,0,"6' 0""",155 lbs.,nan,Orthodox,"Jul 02, 1982",0.73,28%,1.40,54%,0.00,0%,57%,2.0,2017-12-09 14:51:30.477032
2655,Eric Smith,1,1,0,0,nan,nan,nan,Southpaw,nan,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:33.837917
2656,Scott Smith,17,9,0,1,"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979",1.86,27%,5.94,50%,0.13,6%,58%,0.4,2017-12-09 14:51:35.646405
2657,Patrick Smith,20,15,0,0,"6' 2""",225 lbs.,nan,Orthodox,"Aug 28, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:37.272796
2658,Maurice Smith,12,13,0,0,"6' 2""",221 lbs.,nan,Orthodox,"Dec 13, 1961",0.41,46%,0.47,60%,0.89,50%,20%,0.9,2017-12-09 14:51:40.399681
2659,Kestutis Smirnovas,22,8,1,0,"5' 10""",200 lbs.,nan,Orthodox,nan,4.95,52%,5.05,54%,1.55,50%,100%,1.6,2017-12-09 14:51:41.7874
2660,Ray Sloan,8,1,0,0,"6' 1""",205 lbs.,nan,,"Jul 14, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:43.838895
2661,Joe Slick,16,5,3,0,"6' 0""",199 lbs.,nan,Orthodox,"Oct 17, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2017-12-09 14:51:46.244314
